70	29	33
73	27	43
73	32	23
56	30	28
43	25	46
44	26	43
40	30	25
48	25	48
28	25	45
67	32	22
65	30	27
57	29	34
39	24	50
43	28	36
24	26	42
24	25	44
66	26	44
62	31	27
65	27	42
52	28	37
68	26	46
31	28	34
34	24	50
21	27	35
29	25	46
28	25	43
61	28	38
26	25	43
42	24	50
67	26	43
41	25	47
26	29	31
22	26	39
56	25	48
53	29	35
70	26	47
40	24	48
70	32	24
53	29	33
77	27	44
22	30	25
34	25	45
77	30	32
58	28	36
75	33	22
44	27	38
48	26	45
57	24	53
55	27	42
39	24	49
58	31	27
34	31	24
26	25	47
80	32	26
38	30	28
27	31	23
29	30	26
56	28	38
32	26	42
25	30	26
28	32	21
79	29	38
80	33	24
52	27	41
46	24	51
58	24	51
48	27	39
27	25	46
78	31	28
71	26	45
43	23	54
75	31	31
40	27	40
76	30	31
43	29	34
60	29	35
63	32	23
23	31	24
35	31	22
55	28	37
29	27	40
27	30	27
76	27	45
27	28	32
40	28	36
22	27	37
40	25	45
46	28	35
44	24	52
57	27	40
68	26	48
47	25	50
61	29	36
45	26	46
28	24	48
59	31	27
46	29	31
24	27	39
37	24	51
21	30	27
23	28	36
77	29	39
55	26	45
39	27	38
68	25	51
40	30	31
72	32	24
27	29	34
55	25	48
43	26	44
59	28	39
23	29	29
28	26	42
54	29	33
42	23	54
26	32	22
29	32	22
53	28	39
37	24	49
26	27	41
66	25	50
43	23	56
57	29	33
39	23	55
74	27	45
63	25	50
22	28	33
47	28	38
21	28	34
31	31	23
25	27	38
69	25	49
56	29	35
41	27	41
37	31	27
45	27	41
41	29	35
42	27	42
61	32	28
69	33	22
26	26	44
71	33	21
36	32	22
78	30	36
42	31	26
36	24	52
56	24	55
27	27	37
72	34	22
41	28	39
60	30	34
78	32	30
41	28	37
36	26	46
71	29	36
40	31	27
53	25	49
25	30	29
47	26	48
54	24	55
72	28	42
59	25	50
67	32	25
28	29	31
66	32	27
38	30	31
73	28	43
34	31	27
65	33	22
45	25	49
60	32	25
30	28	38
74	30	37
65	26	49
35	32	24
56	26	47
57	26	49
42	30	31
80	32	29
43	30	32
46	27	43
71	28	43
62	32	26
61	25	51
54	25	53
30	33	20
39	26	45
75	30	37
56	28	42
60	29	38
64	32	27
53	28	41
70	26	49
23	29	34
35	26	47
78	29	41
36	25	48
63	31	30
57	29	38
75	31	33
74	31	31
54	27	46
26	25	48
60	31	31
23	28	37
75	32	30
45	25	53
32	29	37
66	27	47
77	28	43
64	26	48
48	27	44
34	26	46
25	32	25
76	33	24
76	29	40
26	30	30
77	30	38
71	27	47
22	32	24
23	27	41
72	27	48
46	26	46
59	30	34
54	31	32
22	33	20
57	32	27
33	26	48
34	27	42
75	28	44
60	31	32
79	33	26
57	30	37
78	34	25
68	27	49
26	31	26
72	31	33
39	26	47
72	30	38
29	29	37
43	25	51
23	28	39
28	31	27
54	29	38
65	34	23
44	24	56
28	30	30
41	26	49
53	25	54
26	26	45
59	25	55
41	31	30
61	32	27
40	24	56
80	34	23
75	33	24
23	26	44
77	31	37
76	33	28
59	33	25
29	30	33
70	28	45
82	33	26
26	27	40
72	34	21
33	32	25
29	28	39
31	33	22
57	25	54
38	32	27
28	33	22
41	25	54
22	31	28
70	31	35
35	25	50
26	28	38
54	25	54
79	35	21
31	27	43
20	29	37
45	24	57
53	30	36
55	29	40
42	25	53
59	25	52
20	31	28
22	33	22
38	31	30
56	28	44
38	32	26
43	31	31
38	26	50
32	30	35
29	32	25
56	26	51
32	33	23
80	34	25
28	33	23
45	26	48
46	30	37
24	26	46
60	25	56
38	26	47
28	28	41
54	27	45
66	34	24
79	33	28
24	27	43
70	27	51
37	25	55
58	27	47
46	31	33
33	27	46
44	29	41
27	26	48
46	30	35
64	27	47
68	34	23
34	27	44
70	34	24
80	34	26
24	32	24
34	33	23
44	26	50
71	29	41
68	28	46
36	32	27
56	31	32
24	30	35
25	29	36
25	31	29
71	34	25
26	27	43
62	27	48
20	30	32
29	26	48
34	26	48
73	34	25
59	33	26
28	29	38
52	27	48
57	28	46
39	24	56
30	27	46
66	28	46
71	27	50
36	33	23
39	25	54
30	26	47
80	35	21
63	33	28
64	34	23
45	31	32
61	26	54
31	34	20
64	28	46
31	30	34
40	32	30
45	29	39
20	32	26
68	28	48
74	33	29
78	33	27
53	31	34
21	30	35
44	25	54
67	34	27
29	31	31
35	26	51
27	29	40
61	27	50
47	28	46
26	27	47
69	35	22
44	27	49
24	28	41
35	27	46
70	27	49
74	30	41
75	31	39
78	30	41
41	25	56
54	32	31
79	34	26
65	34	23
70	35	20
35	28	44
53	28	45
59	27	51
40	27	49
58	32	32
30	34	21
74	31	37
43	32	30
76	34	27
61	32	30
56	29	42
32	28	42
53	30	37
63	33	26
69	29	43
48	29	44
58	26	53
27	28	44
72	33	31
54	27	51
29	33	26
25	28	42
39	33	26
65	34	27
65	29	45
45	25	56
78	35	24
21	32	25
39	33	25
53	26	53
29	33	23
46	27	47
59	33	30
56	26	53
41	26	53
33	33	26
45	29	43
36	27	48
35	33	24
54	28	47
73	36	20
73	31	38
43	25	55
79	35	22
30	30	37
22	29	37
22	31	33
60	27	53
76	30	42
27	27	46
52	28	45
24	32	28
42	26	51
41	33	29
67	29	45
21	34	22
61	34	25
27	30	37
71	35	23
36	27	49
69	30	42
52	31	35
72	35	26
35	33	27
28	33	26
80	36	23
32	34	22
24	34	20
71	30	40
41	34	26
58	29	46
31	28	45
29	35	20
69	36	21
23	34	23
37	26	54
78	30	43
24	30	38
64	30	44
47	31	36
26	32	29
56	30	41
81	33	35
27	29	42
52	31	36
62	33	29
35	29	42
27	32	30
26	33	26
36	28	45
59	27	54
20	30	38
58	34	26
62	34	28
47	29	45
81	33	33
76	35	25
67	30	43
29	34	24
76	32	37
75	31	40
67	35	25
40	25	57
54	31	39
22	35	19
46	29	45
57	28	49
29	27	49
30	27	48
30	31	34
44	27	52
45	28	48
81	35	26
37	28	47
79	33	34
55	33	30
22	30	36
31	27	47
65	35	24
38	27	50
77	31	41
39	33	28
60	34	26
78	35	26
44	33	29
70	32	37
46	31	39
38	34	26
29	28	47
79	37	21
25	29	40
62	27	54
36	29	43
54	30	43
28	28	48
63	35	23
45	27	51
19	31	32
46	32	35
23	33	27
64	27	54
57	33	30
75	35	26
25	34	25
80	33	33
59	35	25
54	32	35
24	32	32
54	28	51
28	29	45
25	31	34
23	35	21
30	35	23
67	36	21
62	28	53
26	31	35
29	32	33
70	33	35
55	31	40
71	35	25
45	32	33
36	27	51
44	31	40
33	34	25
46	27	52
52	31	38
29	31	36
40	28	50
45	26	55
27	28	47
60	28	51
31	36	20
33	35	21
20	33	27
71	33	33
66	30	42
34	27	51
74	34	28
46	28	50
41	27	54
22	34	24
42	34	28
39	27	52
28	29	43
35	35	22
31	29	44
45	33	31
53	29	45
68	31	42
21	30	37
62	29	46
65	36	22
43	30	42
61	28	52
47	31	38
44	30	44
56	30	46
71	37	21
72	35	30
37	27	54
35	28	50
26	32	33
56	31	42
44	27	54
38	27	53
70	37	20
35	26	55
80	36	26
72	33	37
31	35	22
66	36	22
60	34	29
51	31	39
40	34	26
79	31	42
32	28	47
35	35	24
62	30	45
37	36	22
65	28	53
67	35	27
71	37	20
39	26	56
54	33	33
78	36	23
61	29	50
22	35	23
47	29	48
47	29	47
66	28	54
56	29	50
63	31	43
81	34	32
74	33	37
28	32	32
48	31	40
75	31	42
63	28	52
20	34	25
76	35	27
25	33	28
61	28	54
47	27	53
58	35	29
78	37	21
73	36	26
21	35	21
55	28	53
28	32	34
58	29	47
38	29	47
21	32	32
29	29	46
41	35	25
58	30	45
53	28	53
76	33	38
34	34	27
73	32	41
37	28	49
80	36	25
58	28	53
37	34	27
33	30	42
61	30	48
80	37	23
53	34	32
55	31	43
40	34	28
31	29	46
30	36	20
36	27	53
53	30	47
35	31	42
21	32	34
46	31	41
33	30	44
71	32	41
25	31	39
78	34	34
70	37	23
63	35	27
39	35	25
45	28	53
29	36	19
44	30	46
55	35	29
73	31	46
22	32	35
77	34	35
52	33	34
53	33	36
24	35	23
53	32	40
45	28	51
59	30	46
45	28	54
65	36	27
66	32	42
72	31	45
77	37	22
47	33	33
71	31	47
76	32	39
32	28	52
65	37	23
78	35	32
23	31	39
28	35	26
20	36	22
46	32	37
41	27	56
64	31	43
74	32	42
55	29	52
60	29	53
41	27	58
30	35	25
80	34	37
80	34	35
39	28	52
75	34	36
75	35	33
68	38	20
54	35	30
25	33	31
45	32	41
19	35	26
52	34	33
44	28	52
79	33	39
37	29	51
63	29	50
71	35	32
23	32	37
54	28	55
33	36	24
77	37	24
20	31	39
77	35	33
76	31	46
65	29	51
25	36	21
36	36	21
27	31	41
80	35	34
37	31	43
71	34	34
55	31	44
22	36	19
67	36	25
63	29	53
36	35	27
58	36	25
22	33	32
59	36	28
71	34	36
35	36	21
75	32	45
73	32	44
43	29	51
56	28	54
26	34	29
72	32	42
22	35	26
75	36	28
76	34	37
61	36	27
78	34	37
45	34	30
77	32	43
44	35	29
69	32	41
64	37	23
77	37	26
77	33	38
71	32	44
47	29	51
45	30	47
42	29	48
67	38	21
37	31	45
71	38	21
45	30	49
21	31	40
43	35	28
22	32	38
41	28	54
49	34	33
72	37	26
33	30	46
63	30	49
26	36	22
47	33	36
33	37	20
57	30	49
79	32	44
28	31	42
34	37	22
35	29	50
36	29	52
47	33	39
34	28	54
57	28	57
53	29	54
37	28	52
79	38	22
75	38	24
26	35	26
42	29	53
57	29	54
24	34	31
73	34	36
67	37	23
39	28	54
65	30	49
61	37	25
43	31	44
40	28	56
73	35	33
63	31	47
51	33	36
61	29	53
50	34	34
19	33	34
56	32	42
34	28	53
57	29	51
46	35	32
54	31	46
65	38	22
79	35	33
29	31	44
33	36	26
79	33	42
42	27	58
76	39	21
31	37	21
23	33	35
25	36	25
65	29	53
31	38	19
25	35	27
76	35	34
21	37	21
22	36	25
56	28	56
23	37	21
41	37	25
27	37	22
76	32	46
71	38	25
58	29	55
35	28	55
70	33	42
77	37	28
78	34	40
47	30	49
70	38	22
37	29	54
74	35	35
59	28	58
27	34	30
63	32	45
69	32	47
72	32	46
70	39	20
73	36	30
49	34	35
60	37	26
59	32	46
34	29	51
78	39	20
81	38	26
73	38	25
31	37	24
19	34	32
56	32	45
72	35	35
75	38	22
52	33	40
32	29	53
55	29	55
64	37	27
43	32	42
79	37	29
31	31	46
53	32	43
20	36	26
33	38	20
59	31	47
78	37	27
48	35	32
52	35	31
24	32	41
54	32	44
50	35	32
36	30	48
72	36	32
25	31	45
77	38	23
55	36	29
55	33	41
27	37	24
80	38	27
57	36	28
29	36	25
22	32	41
52	32	44
26	32	41
22	31	45
58	32	44
46	33	40
46	33	38
25	30	49
54	36	31
70	32	44
74	32	46
53	34	38
41	30	49
58	31	50
22	37	23
58	29	57
33	38	21
49	35	32
42	37	26
80	37	29
33	32	44
24	38	20
25	31	43
22	33	39
37	37	25
35	36	26
25	35	30
79	38	25
67	33	41
77	36	33
45	28	58
41	31	47
34	38	20
39	37	25
34	32	43
21	34	35
60	29	57
53	33	41
32	29	54
64	32	48
64	33	42
78	36	36
30	38	21
67	39	20
40	28	58
42	36	29
80	35	39
75	37	30
37	32	43
23	33	38
81	36	32
43	33	41
75	36	33
58	32	48
59	38	25
61	29	58
65	39	21
75	33	44
78	33	44
52	34	37
77	37	30
67	39	22
48	34	37
20	32	40
72	39	20
69	32	48
63	38	26
64	31	52
44	31	48
40	36	29
45	36	31
58	30	54
80	34	43
50	34	36
22	38	20
41	30	51
24	34	36
46	31	49
23	32	43
24	30	48
26	30	50
69	33	43
32	31	46
62	31	52
63	33	43
73	39	24
29	39	20
22	34	34
77	33	44
44	37	28
32	38	22
75	34	42
21	35	32
19	34	35
44	33	44
40	36	28
57	33	43
20	37	22
82	38	28
66	38	26
42	32	46
34	29	54
37	32	45
36	31	47
43	37	27
39	36	28
73	34	42
45	29	58
49	35	35
26	36	29
32	38	23
59	30	55
73	34	44
24	34	34
40	31	48
26	38	22
42	29	56
56	30	54
30	31	47
68	33	45
49	36	34
64	31	50
44	29	59
28	32	44
67	38	25
76	35	39
35	31	50
44	32	46
47	34	40
47	37	31
47	33	44
36	30	53
53	33	45
38	30	53
57	30	55
79	37	33
50	36	34
41	29	55
77	34	42
24	31	46
72	39	24
69	39	23
41	38	25
37	37	27
70	40	21
72	32	51
67	34	43
78	40	21
39	30	55
56	37	30
80	37	34
80	36	37
78	36	39
59	31	53
74	35	41
80	35	40
23	38	22
70	33	46
26	31	49
75	35	41
72	34	45
78	38	28
72	34	44
72	31	52
21	37	27
29	32	45
61	37	30
61	39	25
39	38	24
31	32	45
25	32	46
52	37	31
29	38	24
74	37	34
64	33	46
77	36	38
24	36	31
27	30	51
77	40	23
77	41	20
68	41	19
73	33	49
34	38	25
70	32	52
52	34	40
73	37	31
40	30	56
40	30	54
78	35	43
79	39	26
75	40	22
44	33	42
25	39	22
21	33	42
29	31	49
45	34	43
40	31	52
61	30	56
23	39	21
70	33	48
42	38	28
54	33	44
59	33	45
81	39	27
59	30	57
68	33	47
33	30	53
70	40	20
62	38	28
76	38	30
33	40	19
23	37	27
35	34	42
57	32	53
75	36	38
25	37	28
59	37	31
80	39	28
28	39	20
70	32	53
49	37	31
21	32	44
45	34	41
67	40	23
20	38	26
36	38	26
59	31	55
78	35	41
58	29	59
44	37	30
24	39	20
31	32	46
65	39	25
72	35	42
27	34	38
73	32	51
63	38	30
78	36	37
63	33	49
69	33	50
59	33	47
46	35	39
64	38	29
82	37	33
78	41	20
57	38	28
30	39	23
36	38	25
59	30	58
35	32	49
60	38	28
80	37	33
77	40	24
27	35	36
76	39	28
64	35	43
44	30	57
21	38	25
33	34	42
51	31	52
80	35	42
34	40	19
36	37	29
28	32	48
79	37	35
71	33	49
38	38	26
29	31	51
32	39	21
73	36	40
81	36	39
52	36	38
20	35	35
26	32	48
53	35	42
46	34	41
29	35	38
55	38	31
77	42	19
22	36	34
31	33	43
76	41	21
79	36	40
58	32	50
64	39	27
53	32	50
40	38	27
39	39	23
42	33	45
40	33	46
36	33	47
53	31	57
27	33	46
55	33	50
19	34	40
49	36	36
23	34	40
64	32	52
47	34	44
19	36	34
46	37	30
59	34	44
28	32	46
24	33	44
67	41	21
24	32	50
37	39	24
52	34	43
77	37	37
53	38	31
74	39	29
77	37	34
25	36	35
61	38	31
21	39	24
66	41	20
50	37	32
31	40	19
58	31	56
30	39	22
63	31	56
50	37	33
75	38	31
22	33	44
21	35	39
22	40	18
61	32	53
24	35	36
38	31	55
40	33	49
37	39	25
25	33	47
54	30	58
27	35	40
63	34	45
63	40	24
69	41	22
24	32	48
62	40	25
43	30	58
42	31	56
63	34	47
50	36	37
60	31	55
63	40	26
30	36	37
57	34	46
66	40	26
35	39	24
23	37	31
23	36	34
36	31	56
43	39	27
25	35	39
25	34	41
36	34	44
46	34	44
40	32	51
21	41	17
66	39	28
64	40	24
19	38	28
64	33	50
41	39	27
26	32	50
73	38	34
72	40	23
33	39	24
52	31	56
67	42	19
51	32	54
30	35	39
33	32	51
80	38	35
56	33	51
22	38	29
56	35	43
23	34	42
74	34	50
54	32	52
61	38	32
35	32	52
73	41	23
50	37	34
71	42	20
66	40	24
60	40	24
36	34	45
62	32	54
22	39	23
28	36	36
53	32	53
31	36	37
82	38	35
57	34	48
78	41	22
57	38	31
46	32	54
21	35	41
72	42	21
35	39	25
27	40	23
35	32	54
21	38	28
23	35	38
78	40	27
30	33	47
31	37	35
42	31	58
34	32	54
69	34	48
25	38	30
34	33	50
39	38	30
26	34	42
74	40	27
53	31	56
37	40	23
39	31	55
49	37	38
53	31	59
22	38	27
41	40	24
27	32	52
58	35	43
58	35	46
71	33	52
38	38	30
78	41	26
74	39	30
36	40	23
44	35	44
20	40	23
75	41	22
71	36	45
79	39	34
25	37	33
30	37	35
44	32	54
58	40	26
31	34	45
57	31	58
69	33	53
29	40	24
65	35	44
56	31	58
22	40	20
18	36	35
61	40	26
29	35	40
63	41	23
29	41	20
41	32	54
73	40	28
73	42	19
34	39	28
81	40	29
70	42	22
36	33	51
53	36	39
57	33	52
75	38	34
73	36	41
57	32	55
19	36	36
77	42	24
55	31	60
72	36	43
23	38	29
38	41	22
67	36	45
24	34	43
57	31	60
59	39	32
67	41	23
35	35	43
52	33	51
59	32	58
52	31	58
74	37	39
44	32	56
47	32	56
73	35	49
46	35	42
22	37	32
21	34	43
51	35	43
20	36	36
50	38	34
41	33	50
73	39	32
37	40	24
81	39	34
40	33	53
41	39	30
20	40	25
54	35	43
45	39	30
43	32	55
43	39	30
64	41	25
35	33	48
65	40	29
47	36	40
40	32	56
23	40	22
78	43	20
29	33	49
42	32	54
20	39	27
42	33	51
27	37	34
22	35	41
75	35	49
32	41	20
61	41	24
24	41	19
42	40	26
69	42	20
63	41	25
52	39	31
28	35	41
50	39	32
47	31	57
23	42	18
63	35	46
26	35	43
75	41	27
24	39	27
68	35	47
36	32	53
55	34	48
52	36	40
34	40	23
78	41	25
47	35	44
53	33	55
40	40	25
20	38	33
45	32	55
73	34	52
52	36	42
41	41	23
47	33	53
57	32	57
71	41	24
32	41	23
39	40	25
64	40	29
37	40	29
74	37	41
35	34	47
71	36	47
52	32	57
21	41	19
25	34	46
66	41	25
71	34	51
56	39	31
47	35	45
37	32	57
23	40	26
44	33	52
80	41	28
35	32	56
65	42	23
56	35	47
60	39	32
30	34	47
52	33	53
27	33	51
62	40	30
31	42	19
55	33	57
57	36	42
32	37	36
43	35	45
45	33	52
54	34	51
32	35	45
74	39	34
49	38	36
79	42	24
57	40	29
64	35	50
41	32	57
32	37	38
35	40	24
64	34	54
59	40	30
67	43	21
76	35	49
27	33	50
36	41	22
74	37	42
31	41	22
35	35	45
58	32	59
32	42	19
40	40	29
74	36	49
53	37	39
30	38	33
75	38	38
65	43	19
73	37	44
25	42	21
25	33	49
33	35	44
36	34	49
72	36	48
24	41	21
77	40	34
54	32	60
64	33	57
51	33	55
42	35	47
55	36	43
41	34	49
43	32	58
22	38	34
21	40	25
45	32	57
71	43	19
55	33	54
31	37	39
31	38	33
55	40	29
24	34	47
28	34	48
60	40	30
49	38	36
27	41	22
62	40	29
66	41	28
46	37	39
69	38	38
77	42	27
69	34	52
61	41	26
68	35	51
80	42	26
56	34	53
32	38	34
79	42	27
81	39	36
43	40	28
55	34	50
48	39	32
76	36	47
54	40	30
78	43	23
23	38	33
19	41	23
73	42	23
29	41	23
75	36	48
45	40	29
63	33	58
64	43	23
64	42	24
76	39	37
60	33	56
75	37	44
28	38	35
72	36	46
23	34	48
23	34	49
39	42	22
38	33	55
20	41	22
68	36	49
62	43	22
82	40	34
59	42	24
59	41	26
64	33	56
64	35	49
74	35	50
37	42	21
70	35	51
69	34	54
50	40	33
66	37	45
36	33	55
70	43	22
31	35	46
65	36	45
74	36	46
67	43	23
71	43	21
75	43	22
67	44	18
57	37	44
33	41	26
41	41	25
57	36	47
44	36	45
60	43	23
65	34	54
26	35	45
67	39	37
50	38	38
72	44	20
28	36	43
77	40	36
78	37	47
81	43	24
60	41	28
38	40	27
70	39	37
52	37	44
37	34	52
18	38	34
73	41	30
76	38	41
37	41	27
70	39	38
20	43	18
65	35	52
25	39	33
22	41	23
69	39	36
74	44	19
79	41	32
77	41	32
23	39	32
46	32	59
19	38	36
58	33	57
53	33	58
24	39	30
76	38	43
26	34	49
47	34	52
57	36	48
72	42	29
63	41	28
50	40	33
71	38	39
76	37	45
42	35	50
22	43	17
44	36	46
44	33	59
46	39	33
76	40	33
26	38	35
80	43	23
29	42	21
77	43	22
48	38	39
30	39	32
55	33	59
26	34	51
62	42	25
63	35	54
43	36	48
46	41	30
49	39	35
74	42	26
62	34	56
65	43	22
34	42	23
28	35	46
24	41	24
80	41	34
57	42	27
68	38	40
37	42	23
61	34	54
63	35	52
32	42	23
73	41	32
63	35	53
76	44	21
65	43	24
29	37	41
35	41	28
76	43	26
51	38	39
32	38	37
81	43	27
64	37	46
45	40	33
42	33	58
55	42	28
23	41	25
64	41	29
37	33	56
77	45	19
73	45	18
52	33	58
69	44	20
28	39	34
72	36	50
45	36	48
54	37	44
78	43	26
78	41	34
76	40	39
34	42	23
18	39	32
20	39	33
53	38	40
19	41	25
60	42	26
72	42	27
37	34	54
71	44	19
52	35	53
30	38	39
31	42	21
67	37	47
40	34	55
48	34	57
56	33	60
43	35	51
73	39	39
46	40	33
79	38	46
72	40	37
24	43	21
71	40	35
35	36	45
44	42	27
46	34	54
30	37	40
52	38	43
39	43	24
63	36	51
52	37	46
28	40	32
71	39	42
41	41	27
29	43	20
56	36	50
75	37	49
23	35	47
51	34	56
55	34	57
47	38	42
52	41	33
34	39	36
25	41	26
22	35	48
46	35	52
61	34	58
49	39	37
20	42	25
46	38	40
36	35	50
71	37	49
47	34	56
82	41	33
26	36	48
74	44	22
79	44	22
38	42	26
43	34	55
25	36	46
66	45	19
38	33	58
53	41	30
67	43	25
31	44	19
78	38	45
74	37	51
65	37	46
74	42	32
32	36	45
33	39	35
38	44	20
76	42	32
73	39	41
42	37	46
62	43	27
81	40	36
69	39	41
41	34	57
27	37	43
66	40	37
29	40	31
76	40	37
78	39	43
47	34	58
54	36	51
38	42	24
62	34	58
41	36	48
68	40	36
54	34	56
74	38	45
23	43	19
53	41	32
25	43	22
44	34	57
49	39	38
24	41	28
61	44	21
46	37	46
20	39	35
71	45	20
36	44	21
77	38	47
67	45	18
76	42	30
64	44	23
48	41	33
31	40	33
31	39	38
21	44	17
28	43	22
35	37	46
81	44	25
36	42	26
45	34	57
79	41	36
53	37	47
59	43	27
24	35	50
67	40	39
74	42	30
67	45	21
21	43	19
69	41	35
78	43	30
64	44	22
41	36	47
40	43	22
75	44	25
22	40	32
80	44	25
39	34	56
45	42	29
56	35	56
69	36	53
24	41	30
52	39	41
70	36	51
21	36	47
35	36	48
29	37	45
72	39	43
65	43	28
78	39	41
52	35	55
33	42	27
74	39	43
80	42	33
55	38	44
77	37	49
61	35	55
64	37	48
78	44	24
33	39	38
72	41	35
76	38	45
44	35	55
56	35	54
42	34	59
73	44	26
72	44	23
47	38	44
23	36	49
21	40	35
74	40	41
64	43	26
33	35	52
59	35	54
53	42	29
26	37	44
27	39	39
67	44	23
32	43	25
80	45	22
45	37	47
76	44	24
25	44	20
42	34	56
52	36	52
34	36	51
81	45	23
60	44	24
47	36	52
42	35	55
49	41	35
57	37	48
20	40	31
18	40	31
27	41	32
78	45	21
73	41	37
66	45	22
67	40	41
32	44	19
61	36	54
69	37	52
59	34	58
72	43	29
76	46	20
23	36	47
71	42	34
36	35	53
56	43	26
31	35	52
42	43	26
63	45	21
37	35	55
58	36	53
78	38	48
30	35	54
26	40	35
59	44	23
75	39	47
25	36	50
33	36	51
73	46	17
24	40	35
43	37	51
50	41	34
46	41	32
57	38	46
71	46	18
28	41	31
37	44	22
42	36	50
44	34	60
32	44	22
38	34	59
55	43	27
53	39	40
28	38	41
26	42	28
41	35	54
27	38	42
45	34	59
62	44	23
33	35	54
49	40	39
63	38	49
69	46	19
37	44	19
69	39	43
25	43	24
34	44	22
23	41	31
25	37	45
65	45	23
78	41	40
79	40	41
47	39	40
51	35	58
66	41	38
53	35	58
56	35	59
59	36	56
37	43	26
53	35	57
70	45	22
34	44	22
81	42	36
61	35	59
19	40	34
77	39	45
61	45	20
19	40	35
28	45	19
43	35	58
47	36	52
62	37	51
22	45	18
51	38	44
29	39	39
68	37	50
31	41	32
79	45	24
78	46	19
72	46	19
75	41	39
32	39	40
72	39	45
33	37	48
20	37	44
43	43	27
76	40	44
34	37	46
74	41	38
42	38	45
74	39	47
20	37	45
22	37	45
33	44	23
46	38	47
27	44	21
74	42	35
32	37	50
43	36	54
48	35	59
58	35	58
68	38	49
61	36	56
60	37	52
44	38	45
39	45	20
27	37	46
53	38	46
55	38	46
75	43	29
41	34	58
28	44	21
66	44	26
73	38	49
77	42	38
63	44	26
25	44	22
39	43	26
54	37	50
74	46	21
80	42	37
24	44	21
52	35	60
54	36	55
76	40	41
70	46	21
47	35	57
67	45	25
48	35	56
77	44	29
46	35	56
67	47	17
32	35	56
26	39	43
72	43	33
29	42	31
39	36	52
38	45	23
33	38	45
45	37	51
23	45	17
48	40	39
25	39	41
35	35	55
80	46	20
24	38	46
66	42	37
73	44	29
27	39	41
67	46	20
78	44	30
71	47	16
30	37	51
25	41	32
32	41	36
26	40	39
42	38	48
39	45	22
47	36	55
73	46	22
71	39	49
61	45	24
62	37	53
52	43	31
73	45	25
24	45	18
39	35	58
66	39	48
49	41	36
64	46	22
56	38	50
19	42	30
22	42	29
64	46	21
70	38	50
31	37	49
69	42	35
46	37	54
22	42	30
77	39	48
59	38	51
65	38	49
51	36	57
53	37	53
23	37	48
52	42	35
78	40	44
74	42	37
61	37	55
31	40	40
70	40	45
21	38	44
79	43	32
40	36	56
51	40	40
74	38	50
31	46	19
25	40	39
47	40	41
32	37	48
46	43	30
66	39	49
46	39	46
38	36	55
19	42	33
21	39	41
22	45	20
36	45	22
26	37	49
26	43	26
40	44	26
37	36	57
36	46	18
29	36	53
20	42	31
75	46	25
51	40	42
34	41	36
34	41	37
54	44	26
65	42	38
66	41	40
30	38	48
62	46	20
30	38	49
56	37	53
67	46	21
60	38	51
43	37	50
30	42	33
45	43	29
21	39	43
21	45	19
27	43	31
76	43	36
34	36	57
20	39	40
80	44	31
75	43	34
72	45	27
22	38	47
19	39	42
44	36	55
47	40	43
80	47	19
23	39	42
78	43	38
64	38	50
35	44	26
55	45	26
28	40	39
22	40	40
29	38	45
76	45	29
57	39	48
46	42	34
49	41	38
36	37	51
24	39	44
60	45	26
78	48	17
52	37	51
53	44	28
81	46	24
35	46	20
34	40	39
67	42	40
37	37	54
68	43	36
52	44	26
76	47	20
32	38	47
30	39	45
41	36	58
23	39	44
49	42	37
31	45	21
28	46	18
70	44	33
80	47	22
40	37	52
53	40	45
53	41	40
59	36	58
24	43	28
47	43	32
57	45	25
58	45	26
25	46	19
37	45	25
38	45	22
60	36	60
77	48	19
24	37	50
38	37	51
52	37	55
79	46	24
22	41	35
77	46	24
61	46	23
66	46	22
74	44	33
32	45	25
33	37	52
30	46	19
75	43	38
60	46	21
64	38	53
21	38	46
34	37	54
42	36	60
33	44	26
44	40	45
42	37	53
61	37	58
60	38	54
64	38	54
78	41	43
71	48	19
82	45	30
34	45	22
24	43	32
46	38	50
42	45	26
69	48	18
26	46	20
65	45	26
19	43	29
24	42	35
36	37	53
51	40	46
52	45	25
49	42	36
74	47	21
47	45	26
51	45	26
36	36	57
35	38	51
78	45	29
46	40	45
33	37	55
56	40	44
24	45	24
79	44	35
77	39	49
28	46	21
69	41	42
30	42	35
56	39	49
58	38	52
45	45	26
51	46	25
68	39	52
35	42	35
65	39	51
65	42	39
48	39	50
42	40	45
63	47	22
54	37	56
76	42	40
64	37	56
52	36	59
27	47	17
23	47	17
53	39	50
53	37	58
25	46	22
67	46	24
25	44	28
46	45	27
62	48	19
23	46	19
75	44	32
52	43	34
26	39	47
28	47	17
79	49	18
48	41	39
36	38	50
70	39	52
67	48	17
19	41	35
63	46	25
75	41	47
81	45	31
69	43	36
78	43	39
19	43	32
47	38	52
62	38	55
38	37	57
33	42	35
60	37	56
29	41	40
75	40	49
72	47	22
52	45	29
80	44	32
48	43	35
48	37	58
27	44	30
24	45	25
23	43	33
29	38	51
20	40	42
66	44	34
52	39	50
48	46	25
54	46	25
67	48	19
35	37	55
72	45	29
72	45	32
51	40	43
79	43	38
26	41	40
49	42	39
43	39	49
21	44	29
42	40	47
33	43	34
72	49	17
32	38	53
43	38	54
45	40	46
73	41	46
50	43	36
71	39	54
66	38	55
43	46	25
77	44	34
44	45	26
51	45	28
38	36	59
55	41	44
69	42	44
80	43	36
66	43	37
45	46	25
80	46	29
